STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT09,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,222.5,40.3916,-79.8594,20150929,48, , ,7,0600,0, , ,7,0600,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,9999,167, , ,7,9999,200, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,222.5,40.3916,-79.8594,20150930,950, , ,7,0600,0, , ,7,0600,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,211, , ,7,9999,178, , ,7,9999,178, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150630,76, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150701,33, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150704,94, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150706,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150707,18, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150708,160, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150709,5, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150710,66, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150713,30, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150714,86, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150715,33, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150720,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150721,56, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150727,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150730,8, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150818,71, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150830,25, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150920,76, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150921,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150927,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150928,30, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150929,122, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,285.6,40.3381,-80.1159,20150930,823, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150630,43, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,250, , ,W,2400,167, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150701,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,W,2400,161, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150702,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,W,2400,156, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150703,147, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,W,2400,133, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150704,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,W,2400,178, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150705,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,W,2400,139, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150706,84, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,W,2400,200, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150707,366, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150708,18, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,228, , ,W,2400,178, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150709,109, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150710,8, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,228, , ,W,2400,183, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150711,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,W,2400,172, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150712,8, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,W,2400,167, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150713,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,278, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150714,91, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150715,13, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,250, , ,W,2400,156, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150716,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,W,2400,128, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150717,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,W,2400,156, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150718,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,311, , ,W,2400,239, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150719,61, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,311, , ,W,2400,222, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150720,3, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,W,2400,206, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150721,10, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,289, , ,W,2400,161, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150722,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,W,2400,139, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150723,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,272, , ,W,2400,150, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150724,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,W,2400,128, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150725,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,W,2400,156, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150726,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,W,2400,200, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150727,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,317, , ,W,2400,200, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150728,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,333, , ,W,2400,206, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150729,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,328, , ,W,2400,206, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150730,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,W,2400,211, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150731,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,W,2400,178, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150801,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,W,2400,183, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,20150802,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,W,2400,178, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
